dimensao,grupo,horizonte,subconjunto,threshold,observacoes,municipios,positivos,negativos,prevalencia,average_precision,roc_auc,brier_score,precision,recall,f1,balanced_accuracy,alertas,proporcao_alertas,tn,fp,fn,tp
nome_uf_ibge,Mato Grosso,1,early_warning,0.187687,5776,141,215,5561,0.03722299168975069,0.39257171197727986,0.9124484052140531,0.027840057311080243,0.3131067961165049,0.6,0.41148325358851673,0.7745549361625607,412,0.07132963988919667,5278,283,86,129
nome_uf_ibge,Mato Grosso do Sul,1,geral,0.187687,4108,79,509,3599,0.123904576436222,0.9577734017052189,0.9910887165229809,0.0210023983561642,0.7271364317841079,0.9528487229862476,0.8248299319727892,0.9511395601594199,667,0.16236611489776046,3417,182,24,485
nome_uf_ibge,Mato Grosso do Sul,1,early_warning,0.187687,3599,79,77,3522,0.021394831897749374,0.41892860054559394,0.9605466935109185,0.015657759388855493,0.30994152046783624,0.6883116883116883,0.4274193548387097,0.8274039986135386,171,0.047513198110586276,3404,118,24,53
nome_uf_ibge,Minas Gerais,1,geral,0.187687,44356,853,4959,39397,0.11179998196410858,0.903694036564211,0.9748273328923132,0.027289338450588518,0.7145650048875856,0.8844525105868118,0.7904839145715059,0.919991059720139,6138,0.13838037695013075,37645,1752,573,4386
nome_uf_ibge,Minas Gerais,1,early_warning,0.187687,39394,853,1008,38386,0.025587652942072398,0.2747709187733563,0.9016375482876942,0.021071559564310737,0.2951127819548872,0.46726190476190477,0.36175115207373276,0.7189771723569853,1596,0.04051378382494796,37261,1125,537,471
nome_uf_ibge,Paraná,1,geral,0.187687,20748,399,2748,18000,0.1324465008675535,0.9171525348385678,0.9760575064693515,0.029734749609983072,0.7403466099118273,0.886098981077147,0.8066920655954944,0.9193272683163514,3289,0.15852130325814537,17146,854,313,2435
nome_uf_ibge,Paraná,1,early_warning,0.187687,17999,399,494,17505,0.02744596922051225,0.25546455526490447,0.8961139500917609,0.023267512010144317,0.2656675749318801,0.39473684210526316,0.31758957654723124,0.6819728197958478,734,0.040780043335740875,16966,539,299,195
nome_uf_ibge,Paraíba,1,geral,0.187687,11596,223,798,10798,0.06881683339082442,0.8747942924571865,0.9694458061248694,0.018182654894527066,0.6923076923076923,0.8458646616541353,0.7614213197969542,0.9090408694453302,975,0.08408071748878924,10498,300,123,675
nome_uf_ibge,Paraíba,1,early_warning,0.187687,10807,223,181,10626,0.01674840381234385,0.21559307213799073,0.8800427493077025,0.014776530618656726,0.24100719424460432,0.3701657458563536,0.29193899782135074,0.6751543956083951,278,0.025724067733876192,10415,211,114,67
nome_uf_ibge,Pará,1,geral,0.187687,7488,144,1758,5730,0.23477564102564102,0.955443286904139,0.9781081051567801,0.0376598446946103,0.7732889733840305,0.9254835039817975,0.8425686172967374,0.921118715341684,2104,0.280982905982906,5253,477,131,1627
nome_uf_ibge,Pará,1,early_warning,0.187687,5725,144,243,5482,0.04244541484716157,0.32441251243307406,0.8807766682731213,0.03397426782574994,0.2755344418052256,0.4773662551440329,0.34939759036144574,0.7108648130882514,421,0.07353711790393012,5177,305,127,116
nome_uf_ibge,Pernambuco,1,geral,0.187687,9568,184,1282,8286,0.13398829431438128,0.9332337586947437,0.9805395112256337,0.027418048084698336,0.7191358024691358,0.9087363494539782,0.8028945554789799,0.9269122249321544,1620,0.169314381270903,7831,455,117,1165
nome_uf_ibge,Pernambuco,1,early_warning,0.187687,8290,184,230,8060,0.027744270205066344,0.3270600543848757,0.9158598554320855,0.022056494586855546,0.28398058252427183,0.508695652173913,0.36448598130841114,0.7360475779479987,412,0.04969843184559711,7765,295,113,117
nome_uf_ibge,Piauí,1,geral,0.187687,11648,224,1174,10474,0.10078983516483517,0.9045173032655053,0.9646228724392257,0.021676091567840932,0.7591623036649214,0.8645655877342419,0.8084428514536042,0.9169113980298095,1337,0.11478365384615384,10152,322,159,1015
nome_uf_ibge,Piauí,1,early_warning,0.187687,10482,224,204,10278,0.019461934745277618,0.14679237669588455,0.8138685713631628,0.018285908622747028,0.18543046357615894,0.27450980392156865,0.22134387351778656,0.6252875931458397,302,0.028811295554283533,10032,246,148,56
nome_uf_ibge,Rio Grande do Norte,1,geral,0.187687,8684,167,720,7964,0.08291110087517273,0.908817653356876,0.9801172986773816,0.019662494804312133,0.694078947368421,0.8791666666666667,0.775735294117647,0.9220670098777833,912,0.1050207277752188,7685,279,87,633
nome_uf_ibge,Rio Grande do Norte,1,early_warning,0.187687,7963,167,149,7814,0.018711540876554064,0.29952535956289644,0.9201536392261007,0.015378010882750322,0.2578125,0.4429530201342282,0.3259259259259259,0.709318844338934,256,0.03214868768052242,7624,190,83,66
nome_uf_ibge,Rio Grande do Sul,1,geral,0.187687,25844,497,2652,23192,0.10261569416498995,0.8846198103734205,0.955550332147612,0.024613882386835977,0.7868967946460022,0.8423831070889894,0.8136951374977237,0.9081482627545672,2839,0.10985141618944436,22587,605,418,2234
nome_uf_ibge,Rio Grande do Sul,1,early_warning,0.187687,23227,496,551,22676,0.023722392043742196,0.1828415974507992,0.8040969865402919,0.021047729690111157,0.2811918063314711,0.27404718693284935,0.2775735294117647,0.6285123921963593,537,0.023119645240452923,22290,386,400,151
nome_uf_ibge,Rio de Janeiro,1,geral,0.187687,4784,92,394,4390,0.08235785953177258,0.9114390054720422,0.9848383497334736,0.020292400216522625,0.6666666666666666,0.8984771573604061,0.7654054054054055,0.9290791253772418,531,0.11099498327759197,4213,177,40,354
nome_uf_ibge,Rio de Janeiro,1,early_warning,0.187687,4385,92,82,4303,0.018700114025085517,0.37201878398406873,0.9463066040142158,0.014653087471740413,0.27564102564102566,0.524390243902439,0.36134453781512604,0.749064747793655,156,0.03557582668187001,4190,113,39,43
nome_uf_ibge,Rondônia,1,geral,0.187687,2704,52,217,2487,0.08025147928994082,0.8907482122434336,0.9783334167162332,0.02228127253666323,0.6,0.8986175115207373,0.7195571955719557,0.9231728490454512,325,0.1201923076923077,2357,130,22,195
nome_uf_ibge,Rondônia,1,early_warning,0.187687,2490,52,51,2439,0.020481927710843374,0.22428658181344757,0.9243019881179204,0.017858782132018296,0.23577235772357724,0.5686274509803921,0.3333333333333333,0.765043532788269,123,0.04939759036144578,2345,94,22,29
nome_uf_ibge,Roraima,1,geral,0.187687,780,15,115,665,0.14743589743589744,0.9074865083004025,0.9701405688133377,0.03757766030085732,0.6688311688311688,0.8956521739130435,0.7657992565055762,0.9094802222948677,154,0.19743589743589743,614,51,12,103
nome_uf_ibge,Roraima,1,early_warning,0.187687,665,15,27,638,0.0406015037593985,0.41874609564372817,0.907088122605364,0.03075517666469524,0.3137254901960784,0.5925925925925926,0.4102564102564103,0.7688668292116567,51,0.07669172932330827,603,35,11,16
nome_uf_ibge,Santa Catarina,1,geral,0.187687,15340,295,1239,14101,0.08076923076923077,0.8540939298150837,0.9494764766052174,0.022551881182568023,0.6960587842351369,0.841000807102502,0.7616959064327484,0.9043667960056869,1497,0.09758800521512385,13646,455,197,1042
nome_uf_ibge,Santa Catarina,1,early_warning,0.187687,14097,295,281,13816,0.01993331914591757,0.14630609130673342,0.7939979331818079,0.01850935746708628,0.22058823529411764,0.3202846975088968,0.26124818577648773,0.6486339526919123,408,0.028942328154926582,13498,318,191,90
