regiao,semana_epidemiologica,anos_disponiveis,casos_media,casos_mediana,incidencia_media_100mil,incidencia_mediana_100mil,incidencia_q25_100mil,incidencia_q75_100mil,incidencia_minima_100mil,incidencia_maxima_100mil
Sudeste,35,10,1388.9,868.0,1.5857405841107193,1.006526929545021,0.4972113866381701,2.396157957891372,0.40138142375028396,4.892928097327021
Sudeste,36,10,1437.2,883.5,1.6389649958238917,1.0245203556892755,0.535746980839757,2.1793965770832036,0.37377926280470575,5.391699826805466
Sudeste,37,10,1572.4,938.5,1.795209880852196,1.0885194798065092,0.6234575331999896,2.7275944102903518,0.45261793644391385,5.312708828924264
Sudeste,38,10,1552.5,869.5,1.7731258872545284,1.0078529873231044,0.5479015707682181,2.8846654404415255,0.49214335401740444,5.070093621146287
Sudeste,39,10,1498.7,841.0,1.7117984553077883,0.9490948138802451,0.5536869665415215,2.7593079702758057,0.47245761985670826,5.074607392453785
Sudeste,40,10,1598.5,889.0,1.827104065542962,1.0035169121973246,0.6004294927107121,3.1070208499132956,0.45508785442079985,4.999001723053206
Sudeste,41,10,1544.0,902.5,1.7649640537211948,1.0189399772440872,0.595416799470509,2.919609501227326,0.557830811075289,4.5995329623396985
Sudeste,42,10,1665.5,935.0,1.9061796307132226,1.0667716128501437,0.6457489781165818,3.187876386762375,0.5455585332316326,5.030598122205687
Sudeste,43,10,1687.8,908.5,1.9314043789700435,1.0305698209741578,0.6520762605834648,3.16710195448834,0.5738949296601482,5.269828001503041
Sudeste,44,10,1762.8,1024.5,2.0177463912060913,1.162204064153872,0.6870636563214109,3.1611971306354287,0.4886968354015133,5.594819535642843
Sudeste,45,10,2052.3,1205.0,2.3534814469592775,1.3812725766869964,0.8053584758217032,3.2512705171464487,0.6014970906057264,6.330731784857477
Sudeste,46,10,2138.4,1207.5,2.449759931354774,1.3700630546855714,0.9300818758315709,3.4434197536248567,0.6509509622998875,6.63524382202096
Sudeste,47,10,2584.5,1497.5,2.966432361597903,1.6995974680197792,1.0156051718813606,3.2399763926330585,0.6152981710785156,8.69871542957516
Sudeste,48,10,2944.7,1706.5,3.3789825342845505,1.9840108704864636,1.2955821516757053,3.4928480698685354,0.7188062746244341,9.837327774421988
Sudeste,49,10,3432.2,2000.5,3.936750186296364,2.3232125501359877,1.4445703198705404,3.7565233866184546,0.7751606865549897,11.76401647016471
Sudeste,50,10,4025.4,2658.5,4.622045707780256,3.0528738878332606,1.3447488162329861,3.6542684785840813,0.8602673494705226,14.200829741940584
Sudeste,51,10,3992.2,2656.5,4.586870769116462,3.0631885287342016,1.4405931835912027,3.310107861789488,0.7705603263973932,14.682913022522731
Sudeste,52,10,3113.2,2206.5,3.5751789185095637,2.5325770688663662,1.3131985302085,3.7550749256675484,0.6673239545482734,10.755525514210477
Sudeste,53,2,1421.0,1421.0,1.5993537932509205,1.5993537932509205,0.9945939102856041,2.2041136762162368,0.38983402732028766,2.8088735591815532
Sul,1,10,1345.4,541.5,4.39078050456958,1.793586393802003,0.3899699842642629,4.686519294497725,0.12099198912040034,20.296968269330065
Sul,2,10,1813.8,583.0,5.92545563406738,1.9308796060470472,0.42008188801330665,6.321250747100981,0.13779643205378928,26.352310821890296
Sul,3,10,2507.5,748.0,8.196308575605885,2.476635572466512,0.510670919690828,9.097410311738749,0.1613226521605338,37.013442056944584
Sul,4,10,3199.9,869.5,10.457163003402545,2.882631517883249,0.6608422804019602,9.571351982145742,0.15123998640050043,46.33429842765831
Sul,5,10,3645.4,1175.5,11.921881280836313,3.901510625905371,0.9604459054503207,10.890874043857552,0.24534486682747847,51.1522169447962
Sul,6,10,4937.6,1598.0,16.15175903931056,5.309531106349281,1.4110751527223848,12.971356402809718,0.19493153802731164,69.58179985157983
Sul,7,10,6727.8,2139.0,21.97851681272883,7.1092363812422015,2.209889085219798,14.869164617967424,0.1310746548804337,100.54954162117527
Sul,8,10,7722.8,3010.5,25.18228589394733,10.055880701079769,2.329094023452719,17.243859994827524,0.16804442933388936,128.45104305364626
Sul,9,10,9316.6,5729.5,30.40979187553196,18.929680526026857,2.8469423188091882,20.671256508431206,0.12099198912040034,148.97299751123492
Sul,10,10,11675.7,6302.5,38.114658509200524,20.64135622478871,3.146053767460314,36.32793374348722,0.12435287770707812,185.09613708035616
Sul,11,10,13462.4,7117.5,43.919235755664914,23.183803144009552,4.512657603597917,47.8693992118167,0.12771376629375591,218.5965805120628
Sul,12,10,16208.4,8039.0,52.90316840005628,26.18442110318576,5.880013522973779,64.72117018403756,0.12099198912040034,264.94052120493217
Sul,13,10,17540.0,9063.0,57.29540516745021,29.41771184803291,7.254345721506374,76.3513746244531,0.16528954613109795,268.24460408393
Sul,14,10,19317.0,10430.5,63.063342789795385,34.485730952722804,8.336991664657111,78.11502968125713,0.1349302417396718,299.0419991681296
Sul,15,10,20361.2,9684.0,66.5242833738035,32.01364835301811,8.668489914315272,87.8036451016579,0.16528954613109795,309.7288431104135
Sul,16,10,19963.1,8916.5,65.22712612670723,29.46028307653595,9.481138625644515,89.08078558797729,0.15854303404411438,306.5243969719302
Sul,17,10,17472.3,7626.5,57.07837944099261,25.189768666491602,7.768963930806791,84.42817580407238,0.13155698569618002,253.56907643266143
Sul,18,10,16729.7,6172.5,54.69329635051607,20.391268688678032,5.406743480144138,88.43198157359512,0.14505000987014718,240.36560127028488
Sul,19,10,15721.9,5489.0,51.312741012560956,18.13588893204104,4.728109274247793,66.75183673695904,0.13155698569618002,246.75842310523302
Sul,20,10,13281.4,4315.0,43.2841319546033,14.335279150918502,3.2534409943681823,50.539487953955856,0.1281837296526882,218.21731808042685
Sul,21,10,8208.8,3070.5,26.775627546096093,10.201250597659776,2.4337769564144947,36.85461561238588,0.12771376629375591,113.79158584439615
Sul,22,10,5539.4,2215.5,18.104320161669015,7.361743299835238,1.485483742056035,23.17841185625427,0.0537742173868446,71.29169488234524
Sul,23,10,3723.4,1538.5,12.17832854769257,5.1143117455287115,1.1074312311801648,14.693449031875726,0.06385688314687796,46.12538268141817
Sul,24,10,3274.6,1298.5,10.695089229619999,4.31695744166146,0.8627896879958152,10.199723896101109,0.07393954890691132,49.10805672004657
Sul,25,10,2467.3,1282.0,8.04839159684944,4.259869687097619,0.5602800509329433,7.693306936559314,0.04369155162681124,41.69315477272361
Sul,26,10,1710.9,1001.5,5.594313533661557,3.3194207199331256,0.4217150070938631,5.998014649317158,0.0640918648263441,25.677352257114475
Sul,27,10,1154.3,642.0,3.784084031611891,2.1174557761282897,0.3238925159323643,4.411896563405818,0.06049599456020017,14.93908290037152
Sul,28,10,737.7,495.0,2.424175030243753,1.64455744401756,0.3002072183558594,3.5445854979062563,0.04705244021348902,7.196343935871736
Sul,29,10,544.0,337.0,1.7859423492928195,1.1192137302161562,0.18734131922009417,2.8840833251002334,0.03710581647840974,5.560372938391293
Sul,30,10,487.1,313.5,1.5963471132335365,1.0413674027473436,0.18905108289750122,2.347522894357113,0.04033066304013345,5.830356364301621
Sul,31,10,396.3,243.0,1.2988079834985022,0.8073145100012642,0.17121806495948927,1.7256757336593738,0.04705244021348902,4.718281776623363
Sul,32,10,306.2,181.5,1.0034824464721472,0.603034673027999,0.1552716798831522,1.2323118617374291,0.030247997280100084,3.525854978852745
Sul,33,10,253.5,131.5,0.8310075209054318,0.43702326985893536,0.15454557196534938,0.9935807460698283,0.03360888586677787,2.670907463470037
Sul,34,10,241.4,119.0,0.7905441091638046,0.39561005459102566,0.1464032661775133,1.071967752868971,0.03696977445345566,2.580912988166594
Sul,35,10,202.2,121.5,0.6625430613401366,0.4037946961379782,0.1427758459000303,1.062518449344262,0.03696977445345566,1.8288163017021073
Sul,36,10,204.9,99.5,0.6695229061915087,0.3307492006874603,0.14610886225924774,1.176615814164599,0.030247997280100084,2.13094061164938
Sul,37,10,222.2,124.5,0.7273552493615505,0.41361148543302223,0.20524592085203405,1.0648261144537146,0.0268871086934223,2.282002766623016
Sul,38,10,230.4,132.0,0.7536805961574522,0.43866736901027437,0.21587275393200675,1.363254714524524,0.04705244021348902,2.024875694327465
Sul,39,10,237.2,141.0,0.7757513677778791,0.4685718902188112,0.17515268799790634,1.3534536327103561,0.03696977445345566,2.2370055289712947
Sul,40,10,242.6,132.5,0.7931906819059681,0.4422956355461535,0.17844188177605425,1.4816216814546097,0.08402221466694468,2.1791519377047956
Sul,41,10,250.3,158.5,0.819282700939629,0.5271933121820096,0.21162239113773565,1.5661728339654017,0.06721777173355574,2.0141823825780105
Sul,42,10,288.0,170.0,0.9427520375754957,0.5655500726665099,0.21129281095941443,1.8474067767815758,0.07730043749358911,2.364910658151296
Sul,43,10,289.2,183.0,0.9459347206494954,0.6085510507217562,0.16798678780558698,1.7775938769460558,0.1310746548804337,2.4009240375597085
Sul,44,10,305.7,148.0,1.0002450670268477,0.4923035778076885,0.22860621774536607,1.903604834363157,0.08402221466694468,2.6966201706995925
Sul,45,10,361.0,210.0,1.1853569833648494,0.6982594624894384,0.20870969776141143,2.025388288290502,0.07730043749358911,3.443817639200545
Sul,46,10,386.1,255.5,1.268520355796928,0.8495093425058318,0.23151891112169026,2.031177564161268,0.06385688314687796,3.6074908344680785
Sul,47,10,482.3,379.0,1.5882212784175305,1.2590749408557163,0.30240931568358126,2.541458720919952,0.07393954890691132,4.656335391896761
Sul,48,10,518.3,398.5,1.7055558881116006,1.3237876693035946,0.23328362575670542,3.005028121780409,0.11427021194704476,4.652995122605587
Sul,49,10,618.9,402.0,2.0405178145748417,1.3356617050057118,0.30046889705021734,3.2019265670228476,0.16468354074721156,6.506844579207237
Sul,50,10,766.5,482.5,2.5325678964742537,1.602750619297156,0.2675500663828938,3.4175547341996326,0.14787909781382264,9.957342756990132
Sul,51,10,765.0,406.5,2.529091995002534,1.3502563099949774,0.29967661080305596,3.128378142051543,0.08402221466694468,10.024148142813614
Sul,52,10,705.7,324.0,2.3358064047033227,1.0759657457541634,0.24247771975911642,2.35556753354383,0.09107791317427846,9.589913134960975
Sul,53,2,428.0,428.0,1.3836817815326161,1.3836817815326161,1.1605031977142848,1.6068603653509475,0.9373246138959533,1.8300389491692788
